place_id,place_type,name,parent_place_id,state_code,state_name,district_code,district_name,subdistrict_code,subdistrict_name,block_code,block_name,panchayat_code,panchayat_name,village_code,village_name,latitude,longitude,valid_from,valid_to,source_id,quality_class,record_status
JH-VILL-361763,village,Kharni,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361763,Kharni,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361764,village,Patring,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361764,Patring,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361765,village,Laherdi,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361765,Laherdi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361766,village,Shibpur,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361766,Shibpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361767,village,Sarkardih,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361767,Sarkardih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361768,village,Mohanpur,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361768,Mohanpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361769,village,Machamahul,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361769,Machamahul,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361770,village,Baromesia,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361770,Baromesia,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361771,village,Patharia,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361771,Patharia,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361772,village,Kurua,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361772,Kurua,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361773,village,Bario,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361773,Bario,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361774,village,Tilabani,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361774,Tilabani,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361775,village,Tiadaha,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361775,Tiadaha,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361776,village,Amlatanr,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361776,Amlatanr,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361777,village,Amarpur,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361777,Amarpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361778,village,Chati Gobindpur,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361778,Chati Gobindpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361779,village,Gai Dahra,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361779,Gai Dahra,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361780,village,Tilakraidi,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361780,Tilakraidi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361781,village,Amaghata,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361781,Amaghata,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361782,village,Chaududi,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361782,Chaududi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361783,village,Parbatpur,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361783,Parbatpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361784,village,Baranawatanr,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361784,Baranawatanr,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361785,village,Bandhdi,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361785,Bandhdi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361786,village,Kumardi,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361786,Kumardi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361787,village,Kusmatanr,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361787,Kusmatanr,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361788,village,Jiramuri,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361788,Jiramuri,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361789,village,Kapasar,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361789,Kapasar,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361790,village,Ratanpur,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361790,Ratanpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361791,village,Benagajar,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361791,Benagajar,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361792,village,Kurchi,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361792,Kurchi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361793,village,Kistopur,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361793,Kistopur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361794,village,Gortopa,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361794,Gortopa,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361795,village,Samaidih,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361795,Samaidih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361796,village,Kinudi,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361796,Kinudi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361797,village,Bastipur,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361797,Bastipur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361798,village,Domandih,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361798,Domandih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361799,village,Bara Bagmara,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361799,Bara Bagmara,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361800,village,Mahubani,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361800,Mahubani,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361801,village,Narodih Alias Narohir,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361801,Narodih Alias Narohir,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361802,village,Chak Chirobad,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361802,Chak Chirobad,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361803,village,Moranga,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361803,Moranga,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361804,village,Jargari,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361804,Jargari,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361805,village,Bahadurpur,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361805,Bahadurpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361806,village,Chakkinudih,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361806,Chakkinudih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361807,village,Bagsuma,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361807,Bagsuma,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361808,village,Deuli,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361808,Deuli,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361809,village,Tola Deuli Alias Bargidih,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361809,Tola Deuli Alias Bargidih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361810,village,Ramchandarpur,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361810,Ramchandarpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361811,village,Nero,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361811,Nero,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361812,village,Metayala,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361812,Metayala,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361813,village,Asana,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361813,Asana,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361814,village,Bardahi,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361814,Bardahi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361815,village,Tilabani,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361815,Tilabani,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361816,village,Bagdudih,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361816,Bagdudih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361817,village,Jhilua,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361817,Jhilua,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361818,village,Jodhadih,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361818,Jodhadih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361819,village,Shahrad,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361819,Shahrad,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361820,village,Paharpur,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361820,Paharpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361821,village,Rampur,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361821,Rampur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361822,village,Jambad,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361822,Jambad,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361823,village,Kaladabar,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361823,Kaladabar,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361824,village,Daldali,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361824,Daldali,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361825,village,Gargaro,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361825,Gargaro,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361826,village,Murgabani,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361826,Murgabani,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361827,village,Gahira,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361827,Gahira,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361828,village,Bhatanr,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361828,Bhatanr,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361829,village,Ghoramurga,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361829,Ghoramurga,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361830,village,Phaphuadi,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361830,Phaphuadi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361831,village,Khariabad,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361831,Khariabad,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361832,village,Barba,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361832,Barba,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361833,village,Dumdumi,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361833,Dumdumi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361834,village,Parasi,JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361834,Parasi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361835,village,Gobindpur (CT),JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361835,Gobindpur (CT),,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361836,village,Karmatanr (CT),JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361836,Karmatanr (CT),,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361837,village,Jangalpur (CT),JH-SUBD-02583,20,Jharkhand,354,,02583,,,,,,361837,Jangalpur (CT),,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-SUBD-02584,subdistrict,Dhanbad-Cum-Kenduadih-Cum-Jagata,JH-DIST-354,20,Jharkhand,354,,02584,Dhanbad-Cum-Kenduadih-Cum-Jagata,,,,,,,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361838,village,Nawadih,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361838,Nawadih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361839,village,Kurumdaha Alias Bagula,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361839,Kurumdaha Alias Bagula,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361840,village,Narainpur Alias Pipra Bera,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361840,Narainpur Alias Pipra Bera,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361841,village,Damodarpur,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361841,Damodarpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361842,village,Dhokhra,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361842,Dhokhra,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361843,village,Dhandabar,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361843,Dhandabar,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361844,village,Chirudi,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361844,Chirudi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361845,village,Parasia,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361845,Parasia,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361846,village,Manidi,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361846,Manidi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361847,village,Garblaudi,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361847,Garblaudi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361848,village,Saraidaha,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361848,Saraidaha,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361849,village,Lakarkhawari,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361849,Lakarkhawari,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361850,village,Karitanr,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361850,Karitanr,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361851,village,Tetengabad,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361851,Tetengabad,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361852,village,Majhiladi Alias Jagidi,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361852,Majhiladi Alias Jagidi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361853,village,Baludih,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361853,Baludih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361854,village,Dubrajpur Alias Dubrarjdih,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361854,Dubrajpur Alias Dubrarjdih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361855,village,Dhobni,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361855,Dhobni,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361856,village,Gohinathdih,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361856,Gohinathdih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361857,village,Chakphutaha,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361857,Chakphutaha,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361858,village,Rajasbera,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361858,Rajasbera,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361859,village,Sabaldih,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361859,Sabaldih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361860,village,Jatudih,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361860,Jatudih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361861,village,Gansadih,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361861,Gansadih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361862,village,Jarma,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361862,Jarma,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361863,village,Petia,JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361863,Petia,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361864,village,Pondarkanali (CT),JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361864,Pondarkanali (CT),,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361865,village,Sialgudri (CT),JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361865,Sialgudri (CT),,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361866,village,Aralgoria (CT),JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361866,Aralgoria (CT),,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361867,village,Sansikhara (CT),JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361867,Sansikhara (CT),,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361868,village,Bardubhi (CT),JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,361868,Bardubhi (CT),,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-801775,village,Dhanbad (M Corp.),JH-SUBD-02584,20,Jharkhand,354,,02584,,,,,,801775,Dhanbad (M Corp.),,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-SUBD-02585,subdistrict,Jharia-Cum-Jorapokhar-Cum-Sindri,JH-DIST-354,20,Jharkhand,354,,02585,Jharia-Cum-Jorapokhar-Cum-Sindri,,,,,,,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-SUBD-02586,subdistrict,Baliapur,JH-DIST-354,20,Jharkhand,354,,02586,Baliapur,,,,,,,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361869,village,Chhatabad,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361869,Chhatabad,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361870,village,Ojhadih,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361870,Ojhadih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361871,village,Saulapur,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361871,Saulapur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361872,village,Kusberia,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361872,Kusberia,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361873,village,Chhatanr,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361873,Chhatanr,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361874,village,Karmatanr,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361874,Karmatanr,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361875,village,Dhangi,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361875,Dhangi,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361876,village,Gopinathdih Alias Bardar,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361876,Gopinathdih Alias Bardar,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361877,village,Pradhan Khunta,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361877,Pradhan Khunta,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361878,village,Jagdis,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361878,Jagdis,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361879,village,Kalitanr,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361879,Kalitanr,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361880,village,Bamundiha,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361880,Bamundiha,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361881,village,Mohanpur Alias Nutandih,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361881,Mohanpur Alias Nutandih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361882,village,Chauldhua,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361882,Chauldhua,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361883,village,Dolabar,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361883,Dolabar,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361884,village,Mokomahatran,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361884,Mokomahatran,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361885,village,Mokobrahmottar,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361885,Mokobrahmottar,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361886,village,Danideha,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361886,Danideha,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361887,village,Barmuri,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361887,Barmuri,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361888,village,Paharpur,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361888,Paharpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361889,village,Sindurpur,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361889,Sindurpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361890,village,Sapta,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361890,Sapta,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361891,village,Abulhasan Alias Malikdihalia,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361891,Abulhasan Alias Malikdihalia,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361892,village,Fakiradih,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361892,Fakiradih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361893,village,Amjhar,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361893,Amjhar,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361894,village,Pargha,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361894,Pargha,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361895,village,Nichetpur,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361895,Nichetpur,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361896,village,Sabaigarha,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361896,Sabaigarha,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361897,village,Amagarha,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361897,Amagarha,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361898,village,Palani,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361898,Palani,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361899,village,Bijaydih,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361899,Bijaydih,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361900,village,Amtal,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361900,Amtal,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
JH-VILL-361901,village,Kuia,JH-SUBD-02586,20,Jharkhand,354,,02586,,,,,,361901,Kuia,,,2011,,CENSUS_LOCATION_DIR_2011,A,verified_source_ingest
