state_code,state_name,district_code,district_name,sub_district_code,sub_district_name,village_code,village_name,cd_block_code,cd_block_name,gram_panchayat_code,gram_panchayat_name,reference_year,closed_drainage_status_a_1_na_2,open_drainage_status_a_1_na_2,no_drainage_status_a_1_na_2,open_pucca_drainage_covered_with_tiles_slabs_status_a_1_na_2,open_pucca_drainage_uncovered_status_a_1_na_2,open_kuccha_drainage_status_a_1_na_2,whether_drain_water_is_discharged_directly_into_water_bodies_or_to_sewar_plant_for_water_bodies_1_sewar_plants_2,is_the_area_covered_under_total_sanitation_campaign_tsc_status_a_1_na_2,community_toilet_complex_including_bath_for_general_public_status_a_1_na_2,community_toilet_complex_excluding_bath_for_general_public_status_a_1_na_2,no_system_garbage_on_road_street_status_a_1_na_2,source_sheet,source_code_column,source_id,source_sha256,source_file
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364395,Sanghati,0119,Chakulia,,JAMUA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364396,Machadiha,0119,Chakulia,,JAMUWA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364397,Jamua,0119,Chakulia,,JAMUA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364398,Sankhabhanga,0119,Chakulia,,CHANDANPUR,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364399,Tasrishol,0119,Chakulia,,KALIYAY GRAM PANCHAYAT,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364400,Rajabas,0119,Chakulia,,KALIYAM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364401,Hatibari,0119,Chakulia,,KALIYAM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364402,Gadrashol,0119,Chakulia,,KALIYAM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364403,Chatradoba,0119,Chakulia,,SONAHATU,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364404,Jorisa,0119,Chakulia,,SONAHATU,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364405,Kaliyam,0119,Chakulia,,KALIYAM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364406,Andhariya,0119,Chakulia,,SONAHATU,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364407,Muturkham,0119,Chakulia,,SONAHATU,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364408,Kendbani,0119,Chakulia,,SONAHATU,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364409,Banriyagajar,0119,Chakulia,,SONAHATU,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364410,Kalajhor,0119,Chakulia,,BARDIKANPI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364411,Dewtanala,0119,Chakulia,,SONAHATU,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364412,Domro,0119,Chakulia,,MALKUNDI,2011,2,1,2,2,2,1,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364413,Kantabani,0119,Chakulia,,,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364414,Jamdol,0119,Chakulia,,MALKUNDI,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364415,Kenddangri,0119,Chakulia,,CHALUNIYA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364416,Sindurgauri,0119,Chakulia,,MALKUNDI,2011,2,2,1,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364417,Kuchiya Kanali,0119,Chakulia,,MALKUNDI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364418,Punda,0119,Chakulia,,MALKUNDI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364419,Dudhiyashol,0119,Chakulia,,MALKUNDI,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364420,Pinrrashol,0119,Chakulia,,MALKUNDI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364421,Baramchatti,0119,Chakulia,011,MALKUNDI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364422,Nuagaon,0119,Chakulia,011,MALKUNDI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364423,Satkatiya,0119,Chakulia,0011,MALKUNDI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364424,Jamshol,0119,Chakulia,0011,MALKUNDI,2011,2,2,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364425,Baliduma,0119,Chakulia,0011,MALKUNDI,2011,2,2,1,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364426,Lakshmihira,0119,Chakulia,0011,MALKUNDI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364427,Barkala,0119,Chakulia,0011,MALKUNDI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364428,Bainangla,0119,Chakulia,0011,MALKUNDI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364429,Lakshmipur,0119,Chakulia,0011,CHAKULIA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364430,Muktapur,0119,Chakulia,0011,MALKUNDI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364431,Kutrapara,0119,Chakulia,0011,MALKUNDI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364432,Chaulishol,0119,Chakulia,,SONAHATU,2011,,,,,,,,,,,,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364433,Panijiya,0119,Chakulia,,KALIYAM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364434,Belbariya,0119,Chakulia,,KALIYAM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364435,Titiya,0119,Chakulia,,KALIYAM GRAM PANCHAYAT,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364436,Sandangri,0119,Chakulia,,KALIYAM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364437,Agunkona,0119,Chakulia,,KALIYAM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364438,Kankrachak,0119,Chakulia,,KALIYAM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364439,Taltentuliya,0119,Chakulia,,KALIYAM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364440,Upar Tentuliya,0119,Chakulia,,KALIYAM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364441,Dhadka,0119,Chakulia,,KALIYAM,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364442,Kantaliya,0119,Chakulia,,,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364443,Kadamdiha,0119,Chakulia,,KALIYAM,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364444,Motgoda,0119,Chakulia,,KALIYAM,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364445,Bandhgora,0119,Chakulia,,KALIYAM,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364446,Tal Bhursani,0119,Chakulia,,KALIYAM,2011,,,,,,,,,,,,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364447,Upar Bhursani,0119,Chakulia,,KALIYAM,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364448,Jambani,0119,Chakulia,,KALIYAM,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364449,Shalbani,0119,Chakulia,,KALIYAMA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364450,Gohaldangra,0119,Chakulia,,LALIYAM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364451,Damodarpur,0119,Chakulia,,KALIYAMA,2011,,,,,,,,,,,,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364452,Sapuya,0119,Chakulia,,KALIYAM,2011,2,2,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364453,Khanrdeoli,0119,Chakulia,,KALIYAMA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364454,Lataghar,0119,Chakulia,,KALIYAMA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364455,Akhuya Para,0119,Chakulia,,KALIYAMA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364456,Taldangra,0119,Chakulia,,KALIYAMA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364457,Kalajhariya,0119,Chakulia,,KALIYAM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364458,Mahulbani,0119,Chakulia,,CHANDANPUR,2011,2,1,1,2,1,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364459,Pukhuriya,0119,Chakulia,,CHANDANPUR,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364460,Gurguriya,0119,Chakulia,,CHANDANPUR,2011,2,2,1,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364461,Jhariya,0119,Chakulia,,,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364462,Pitajuri,0119,Chakulia,,CHANDANPUR,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364463,Burujbani,0119,Chakulia,,KALIYAM,2011,1,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364464,Chandanpur,0119,Chakulia,,CHANDANPUR,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364465,Bartolya,0119,Chakulia,,CHANDANPUR,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364466,Dakui,0119,Chakulia,,CHANDANPUR,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364467,Chhota Genryas,0119,Chakulia,,CHANDANPUR,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364468,Bara Genryas,0119,Chakulia,,SHYAMSUNDRPURI CHANDANPUR,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,357,Purbi Singhbhum,02613,Chakulia,364469,Kharkasholi,0119,Chakulia,,SHYAMSUNDARPUR,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
